system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000001ea,GTM,Guatemala,AMER,364,C010,Belize; Guatemala,,Sarst�n,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001eb,BLZ,Belize,AMER,363,C011,Belize; Guatemala,,Temash,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ec,GTM,Guatemala,AMER,363,C011,Belize; Guatemala,,Temash,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ed,GTM,Guatemala,AMER,57,C012,Guatemala; Honduras,,Delta del R�o Motagua,39.129050466952066,41.702155457743416,127.71852724455694,42.727044503939844,43.71935561849704,44.24588712881089,45.835571123419875,47.90309930609524,51.15237418761106,125.70804117400465,126.84593998351977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ee,HND,Honduras,AMER,57,C012,Guatemala; Honduras,,Delta del R�o Motagua,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ef,GTM,Guatemala,AMER,217,C013,Guatemala; Honduras,,Chiquimula - Cop�n Ruinas,9.731265736638111,10.997541596057765,43.420391216070264,37.97871517075338,39.85380581181192,40.793272479905276,41.342625379746316,41.733904747342905,42.001061269506444,42.29313712579041,42.67562553826374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f0,HND,Honduras,AMER,217,C013,Guatemala; Honduras,,Chiquimula - Cop�n Ruinas,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f1,HND,Honduras,AMER,357,C014,El Salvador; Honduras,,Ocotepeque-Citala,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f2,SLV,El Salvador,AMER,357,C014,El Salvador; Honduras,,Ocotepeque-Citala,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f3,GTM,Guatemala,AMER,294,C015,El Salvador; Guatemala,,Ostua-Metap�n,0.7438848424612021,0.7438848424612021,5.41775801222086,0.7438848424612021,1.3830165701721435,1.3830165701721435,1.3830165701721435,1.3830165701721435,5.41775801222086,5.41775801222086,5.41775801222086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f4,SLV,El Salvador,AMER,294,C015,El Salvador; Guatemala,,Ostua-Metap�n,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,0.7438848424612021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f5,GTM,Guatemala,AMER,293,C016,El Salvador; Guatemala,,R�o Paz,0.07328083359907986,0.28984709180401713,20.768124698582948,0.28984709180401713,0.28984709180401713,20.01676594776421,20.01676594776421,20.01676594776421,20.01676594776421,20.01676594776421,20.01676594776421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f6,SLV,El Salvador,AMER,293,C016,El Salvador; Guatemala,,R�o Paz,0.07328083359907986,0.39077150826461826,10.979255326131412,1.3375044188864371,2.0021233329267476,2.5294350406479627,3.0171327635194953,3.343431449991659,4.4290837823445,5.355980528547686,10.192918958816472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f7,HND,Honduras,AMER,215,C017,Honduras; Nicaragua,,Estero Real-R�o Negro,0.29293878289470354,0.8174724930800583,21.68810412150777,5.949307279316686,17.383426205398038,18.25373953722838,18.373769948072773,18.613704167505446,19.184027972824786,19.42405534869843,19.845622521608995,"{""type"":""MultiPoint"",""coordinates"":[]}"
